"Genome ID","Genome Name","Contig","Match ID","Group","Inc Match","Percent Identity","Match Coverage","Contig Start","Contig End","Reference Start","Reference End"
"614c640a4877300be8da8e08","2016AM-0191","NODE_50_length_3566_cov_5.591866","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,765,1026,262,1
"614c640a4877300be8da8e08","2016AM-0191","NODE_56_length_2200_cov_3.658258","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1905,2137,1,233
"614c640a4877300be8da8e08","2016AM-0191","NODE_59_length_1002_cov_1.450720","Col(MP18)_1__NC_013652","all","Col(MP18)_1",100,100,701,893,1,193
"614c640a4877300be8da8e08","2016AM-0191","NODE_63_length_914_cov_1.187730","IncX1_1__EU370913","all","IncX1_1",97.594,100,1,373,1,374
"614c640a4877307dcfda8e09","2016AM-0193","NODE_37_length_5269_cov_7.689942","Col156_1__NC_009781","all","Col156_1",94.805,100,1038,1191,1,154
"614c640a4877307dcfda8e09","2016AM-0193","NODE_40_length_3566_cov_12.050187","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,182,443,1,262
"614c640a4877307dcfda8e09","2016AM-0193","NODE_44_length_2200_cov_9.161352","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,852,1084,1,233
"614c640a4877304977da8e0c","2016AM-0279","NODE_40_length_5269_cov_17.943327","Col156_1__NC_009781","all","Col156_1",94.805,100,4428,4581,154,1
"614c640a4877304977da8e0c","2016AM-0279","NODE_45_length_3566_cov_28.696856","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,1063,1324,262,1
"614c640a4877304977da8e0c","2016AM-0279","NODE_52_length_2200_cov_28.465969","Col(BS512)_1__NC_010656","all","Col(BS512)_1",99.571,100,1515,1747,233,1
"614c640a487730b710da8e0b","2016AM-3459","NODE_19_length_106804_cov_56.377161","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,85508,86382,875,1
"614c640a487730b710da8e0b","2016AM-3459","NODE_58_length_691_cov_2.040541","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",95.42,100,176,306,131,1
"614c640a487730163fda8e0d","2016AM-0503","NODE_39_length_931_cov_1.198317","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,195,427,233,1
"614c640a487730163fda8e0d","2016AM-0503","NODE_43_length_699_cov_0.856667","Col(MP18)_1__NC_013652","all","Col(MP18)_1",98.964,100,242,434,193,1
"614c640a4877302151da8e12","2016AM-0426","NODE_48_length_1397_cov_1.304314","Col(MG828)_1__NC_008486","all","Col(MG828)_1",91.985,100,112,373,1,262
"614c640a487730a996da8e14","2016AM-0469","NODE_34_length_5135_cov_2.719817","Col156_1__NC_009781","all","Col156_1",94.805,100,3813,3966,1,154
"614c640a487730a996da8e14","2016AM-0469","NODE_37_length_3566_cov_6.368907","Col(MG828)_1__NC_008486","all","Col(MG828)_1",95.038,100,2781,3042,1,262
"614c640a487730a996da8e14","2016AM-0469","NODE_43_length_2200_cov_2.660638","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1625,1857,1,233
"614c640a48773091c9da8e15","2016AM-0465","NODE_54_length_932_cov_1.621849","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,260,492,1,233
"614c640a48773091c9da8e15","2016AM-0465","NODE_55_length_906_cov_0.998761","Col156_1__NC_009781","all","Col156_1",96.104,100,339,492,1,154
"614c640a487730e63fda8e19","2016AM-0466","NODE_53_length_1078_cov_1.567926","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,167,399,1,233
"614c640a48773034aeda8e17","2016AM-3549","NODE_49_length_802_cov_1.268848","Col(MG828)_1__NC_008486","all","Col(MG828)_1",96.565,100,497,758,1,262
"614c640a487730241eda8e1a","2016AM-0264","NODE_41_length_5269_cov_13.189749","Col156_1__NC_009781","all","Col156_1",94.805,100,1115,1268,1,154
"614c640a487730241eda8e1a","2016AM-0264","NODE_53_length_2200_cov_15.585911","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1584,1816,1,233
"614c640a487730f1edda8e1b","2016AM-0467","NODE_38_length_1456_cov_1.059690","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,1161,1291,1,130
"614c640a487730f1edda8e1b","2016AM-0467","NODE_52_length_752_cov_1.064319","Col156_1__NC_009781","all","Col156_1",94.805,100,596,749,1,154
"614c640a4877305deada8e1c","2016AM-3603","NODE_46_length_2409_cov_2.015152","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",90.84,100,1559,1689,131,1
"614c640a487730a55bda8e1f","2016AM-0484","NODE_38_length_2264_cov_1.253580","Col(MG828)_1__NC_008486","all","Col(MG828)_1",91.603,100,800,1061,1,262
"614c640a487730a55bda8e1f","2016AM-0484","NODE_42_length_1654_cov_1.412219","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1123,1355,233,1
"614c640a4877302174da8e22","2016AM-3698","NODE_18_length_106805_cov_63.147452","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,16437,17311,875,1
"614c640a4877302174da8e22","2016AM-3698","NODE_66_length_682_cov_1.190395","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",93.13,100,133,263,131,1
"614c640a4877301b89da8e23","2016AM-0929","NODE_17_length_106805_cov_77.313656","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,17797,18671,1,875
"614c640a4877301b89da8e23","2016AM-0929","NODE_46_length_2967_cov_2.339609","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",90.84,100,2218,2348,131,1
"614c640a487730633fda8e29","2016AM-3706","NODE_18_length_106805_cov_70.584391","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,47257,48131,1,875
"614c640a487730c866da8e2b","2016AM-0753","NODE_17_length_106805_cov_56.523082","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,75363,76237,875,1
"614c640a487730c866da8e2b","2016AM-0753","NODE_48_length_1968_cov_1.566845","Col(MG828)_1__NC_008486","all","Col(MG828)_1",95.038,100,286,547,1,262
"614c640a4877306913da8e2a","2016AM-3709","NODE_52_length_1971_cov_1.247863","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,915,1176,262,1
"614c640a48773040d6da8e2c","2016AM-0438","NODE_64_length_2188_cov_5.784107","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,316,548,1,233
"614c640a4877309a60da8e30","2016AM-0300","NODE_41_length_12278_cov_200.227359","IncX1_1__EU370913","all","IncX1_1",97.861,100,5751,6124,1,374
"614c640a4877309a60da8e30","2016AM-0300","NODE_48_length_5452_cov_2.167383","Col156_1__NC_009781","all","Col156_1",94.805,100,959,1112,154,1
"614c640a4877309a60da8e30","2016AM-0300","NODE_60_length_2200_cov_2.553070","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,146,378,1,233
"614c640a4877309a60da8e30","2016AM-0300","NODE_64_length_1593_cov_5.230924","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,270,531,1,262
"614c640a4877304b03da8e2e","2016AM-0849","NODE_38_length_3170_cov_3.383914","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",100,100,2176,2306,131,1
"614c640a487730e23cda8e31","2016AM-0306","NODE_40_length_5269_cov_3.583366","Col156_1__NC_009781","all","Col156_1",94.805,100,105,258,154,1
"614c640a487730e23cda8e31","2016AM-0306","NODE_45_length_3631_cov_10.554077","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,2264,2525,1,262
"614c640a487730e23cda8e31","2016AM-0306","NODE_50_length_2200_cov_5.393146","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1457,1689,233,1
"614c640a487730f364da8e32","2016AM-0510","NODE_19_length_106805_cov_73.331959","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,21625,22499,1,875
"614c640a487730f364da8e32","2016AM-0510","NODE_38_length_4796_cov_1.275282","Col156_1__NC_009781","all","Col156_1",94.805,100,4562,4715,154,1
"614c640a487730f364da8e32","2016AM-0510","NODE_45_length_692_cov_1.192243","Col(BS512)_1__NC_010656","all","Col(BS512)_1",99.571,100,268,500,1,233
"614c640a487730d7f2da8e33","2016AM-0511","NODE_19_length_106805_cov_79.243351","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,103647,104521,1,875
"614c640a487730d28eda8e36","2016AM-0564","NODE_32_length_5850_cov_2.118240","Col156_1__NC_009781","all","Col156_1",95.455,100,863,1016,154,1
"614c640a487730d28eda8e36","2016AM-0564","NODE_35_length_3213_cov_1.588311","ColRNAI_1__DQ298019","all","ColRNAI_1",90.84,100,3058,3188,130,1
"614c640a487730d28eda8e36","2016AM-0564","NODE_37_length_2997_cov_2.916149","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,1079,1340,262,1
"614c640a487730cfe7da8e35","2016AM-0244","NODE_41_length_3590_cov_2.399313","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,2810,3071,1,262
"614c640a4877300047da8e37","2016AM-1004","NODE_35_length_5177_cov_4.564789","Col156_1__NC_009781","all","Col156_1",94.805,100,4129,4282,1,154
"614c640a4877300047da8e37","2016AM-1004","NODE_39_length_3566_cov_11.154024","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,1978,2239,1,262
"614c640a4877300047da8e37","2016AM-1004","NODE_44_length_2200_cov_5.434079","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1037,1269,1,233
"614c640a48773002e6da8e38","2016AM-0247","NODE_17_length_106805_cov_63.133413","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,95813,96687,875,1
"614c640a48773002e6da8e38","2016AM-0247","NODE_47_length_3458_cov_4.114022","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,1827,2088,1,262
"614c640a48773002e6da8e38","2016AM-0247","NODE_54_length_1962_cov_2.148148","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1380,1612,233,1
"614c640a48773002e6da8e38","2016AM-0247","NODE_59_length_1066_cov_1.180972","Col156_1__NC_009781","all","Col156_1",94.805,100,45,198,1,154
"614c640a48773025f4da8e3b","PNUnited States of AmericaS126611","NODE_33_length_28842_cov_28.772779","IncY_1__K02380","all","IncY_1",98.824,100,24948,25712,1,765
"614c640a4877304625da8e3d","2016AM-1422","NODE_43_length_3032_cov_1.736447","Col156_1__NC_009781","all","Col156_1",94.805,100,1461,1614,154,1
"614c640a4877304625da8e3d","2016AM-1422","NODE_46_length_1751_cov_2.579202","Col(MG828)_1__NC_008486","all","Col(MG828)_1",95.42,100,1008,1269,262,1
"614c640a4877304625da8e3d","2016AM-1422","NODE_49_length_1331_cov_2.259740","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,428,660,233,1
"614c640a48773055e9da8e3c","PNUnited States of AmericaS126865","NODE_19_length_106805_cov_9.638174","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,68268,69142,875,1
"614c640a487730005bda8e3e","2016AM-1420","NODE_41_length_1692_cov_1.305085","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,777,1009,233,1
"614c640a4877302714da8e41","2016AM-1138","NODE_20_length_86054_cov_59.396231","IncY_1__K02380","all","IncY_1",99.477,100,62729,63493,1,765
"614c640a4877302714da8e41","2016AM-1138","NODE_58_length_1286_cov_0.999158","Col156_1__NC_009781","all","Col156_1",94.805,100,635,788,154,1
"614c640a487730c3d6da8e40","2016AM-1115","NODE_48_length_709_cov_1.018033","Col(BS512)_1__NC_010656","all","Col(BS512)_1",99.571,100,29,261,1,233
"614c640a4877300dedda8e44","2016AM-1093","NODE_48_length_1804_cov_2.434604","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",100,100,1165,1295,131,1
"614c640a487730c6c2da8e48","2016AM-1330","NODE_33_length_5269_cov_3.967505","Col156_1__NC_009781","all","Col156_1",95.455,100,2821,2974,1,154
"614c640a487730c6c2da8e48","2016AM-1330","NODE_40_length_2200_cov_3.607330","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1845,2077,233,1
"614c640a487730b5f7da8e49","2016AM-1166","NODE_46_length_5197_cov_2.035896","Col156_1__NC_009781","all","Col156_1",94.805,100,1003,1156,154,1
"614c640a487730b5f7da8e49","2016AM-1166","NODE_69_length_651_cov_1.327899","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",92.366,100,401,531,131,1
"614c640a4877303389da8e4c","2016AM-1421","NODE_44_length_2200_cov_4.414089","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1256,1488,1,233
"614c640a4877309ee6da8e4b","PNUnited States of AmericaS125065","NODE_76_length_16497_cov_26.295707","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,12165,13039,1,875
"614c640a4877303e74da8e52","2016AM-3049","NODE_29_length_41715_cov_109.326437","IncN_1__AY046276","all","IncN_1",99.222,100,30951,31464,514,1
"614c640a487730431fda8e4e","2016AM-3251","NODE_40_length_5149_cov_3.601782","Col156_1__NC_009781","all","Col156_1",94.805,100,4988,5141,154,1
"614c640a487730431fda8e4e","2016AM-3251","NODE_50_length_2200_cov_4.903855","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1569,1801,1,233
"614c640a4877308074da8e53","2016AM-1131","NODE_46_length_2085_cov_1.957704","Col(BS512)_1__NC_010656","all","Col(BS512)_1",99.571,100,1329,1561,233,1
"614c640a487730eb03da8e56","2016AM-3392","NODE_19_length_106805_cov_65.474294","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,35154,36028,1,875
"614c640a487730d896da8e55","2016AM-2621","NODE_52_length_1690_cov_1.624764","Col156_1__NC_009781","all","Col156_1",94.805,100,1296,1449,1,154
"614c640a487730d896da8e55","2016AM-2621","NODE_54_length_1348_cov_1.773419","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,557,789,1,233
"614c640a487730c20cda8e5a","2016AM-3387","NODE_18_length_106804_cov_51.933096","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,31633,32507,875,1
"614c640a4877301ac9da8e5d","2016AM-2891","NODE_38_length_5269_cov_2.894584","Col156_1__NC_009781","all","Col156_1",94.805,100,3986,4139,1,154
"614c640a4877301ac9da8e5d","2016AM-2891","NODE_40_length_3978_cov_1.877804","ColRNAI_1__DQ298019","all","ColRNAI_1",91.729,100,2629,2760,1,130
"614c640a4877301ac9da8e5d","2016AM-2891","NODE_43_length_3566_cov_8.175945","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,2965,3226,262,1
"614c640a4877301ac9da8e5d","2016AM-2891","NODE_47_length_2200_cov_2.776773","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,601,833,233,1
"614c640a4877309998da8e5b","PNUnited States of AmericaS129284","NODE_34_length_28842_cov_12.123300","IncY_1__K02380","all","IncY_1",98.824,100,3131,3895,765,1
"614c640a487730571ada8e5e","2016AM-1327","NODE_42_length_6473_cov_141.453248","IncN_1__AY046276","all","IncN_1",100,100,281,794,514,1
"614c640a487730571ada8e5e","2016AM-1327","NODE_62_length_1319_cov_1.294262","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",90.84,100,443,573,1,131
"614c640a487730571ada8e5e","2016AM-1327","NODE_64_length_1266_cov_2.082262","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,110,342,233,1
"614c640a48773099afda8e5f","2016AM-1169","NODE_36_length_5269_cov_8.789168","Col156_1__NC_009781","all","Col156_1",94.805,100,4234,4387,1,154
"614c640a48773099afda8e5f","2016AM-1169","NODE_40_length_3566_cov_11.986732","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,2041,2302,262,1
"614c640a48773099afda8e5f","2016AM-1169","NODE_46_length_2200_cov_10.278439","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1963,2195,233,1
"614c640a487730661bda8e64","2016AM-1974","NODE_17_length_106804_cov_61.640345","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,72231,73105,1,875
"614c640a487730661bda8e64","2016AM-1974","NODE_48_length_2290_cov_1.650844","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,993,1254,262,1
"614c640a487730661bda8e64","2016AM-1974","NODE_49_length_2200_cov_2.110424","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,915,1147,233,1
"614c640a487730fd07da8e61","2016AM-0222","NODE_18_length_106805_cov_61.262366","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,76253,77127,1,875
"614c640a487730401cda8e65","2016AM-1973","NODE_18_length_106804_cov_60.357734","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,91021,91895,875,1
"614c640a4877300102da8e68","2016AM-0727","NODE_42_length_3692_cov_4.545505","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",91.603,100,2617,2747,131,1
"614c640a4877305304da8e6d","2016AM-3657","NODE_57_length_665_cov_0.959364","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",91.603,100,301,431,1,131
"614c640a48773074dbda8e69","2016AM-0161","NODE_39_length_5269_cov_4.844874","Col156_1__NC_009781","all","Col156_1",94.805,100,4044,4197,1,154
"614c640a48773074dbda8e69","2016AM-0161","NODE_42_length_3566_cov_10.563023","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,151,412,262,1
"614c640a48773074dbda8e69","2016AM-0161","NODE_48_length_2200_cov_7.797715","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1219,1451,1,233
"614c640a48773074dbda8e69","2016AM-0161","NODE_56_length_1618_cov_2.060566","ColpVC_1__JX133088","all","ColpVC_1",100,100,278,470,1,193
"614c640a4877302f93da8e6e","2016AM-2490","NODE_39_length_7909_cov_3.941756","Col156_1__NC_009781","all","Col156_1",96.104,100,2686,2839,1,154
"614c640a4877302f93da8e6e","2016AM-2490","NODE_48_length_3405_cov_2.855414","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",92.366,100,2746,2876,1,131
"614c640a4877302f93da8e6e","2016AM-2490","NODE_54_length_2188_cov_4.566300","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,467,699,1,233
"614c640a4877300a6ada8e6f","2016AM-1311","NODE_51_length_728_cov_2.329094","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,274,404,1,130
"614c640a4877302fe6da8e70","2016AM-3252","NODE_56_length_982_cov_1.490374","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,721,953,1,233
"614c640a487730dffbda8e71","2016AM-1130","NODE_35_length_6939_cov_8.272076","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,6369,6630,262,1
"614c640a487730dffbda8e71","2016AM-1130","NODE_39_length_5269_cov_12.849903","Col156_1__NC_009781","all","Col156_1",94.805,100,3144,3297,154,1
"614c640a487730dffbda8e71","2016AM-1130","NODE_47_length_2200_cov_23.252261","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1256,1488,1,233
"614c640a4877305d73da8e74","2016AM-3388","NODE_40_length_5269_cov_10.582205","Col156_1__NC_009781","all","Col156_1",94.805,100,4937,5090,154,1
"614c640a4877305d73da8e74","2016AM-3388","NODE_43_length_3566_cov_23.583502","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,2965,3226,262,1
"614c640a4877305d73da8e74","2016AM-3388","NODE_49_length_2200_cov_9.865778","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,852,1084,1,233
"614c640a4877301aeeda8e73","2016AM-1120","NODE_40_length_3566_cov_3.837035","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,2965,3226,262,1
"614c640a4877301aeeda8e73","2016AM-1120","NODE_44_length_2200_cov_2.974298","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1485,1717,1,233
"614c640a4877305dadda8e77","2016AM-3314","NODE_17_length_106805_cov_61.225386","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,65779,66653,875,1
"614c640a4877302738da8e79","2016AM-3240","NODE_46_length_2798_cov_10.274546","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",100,100,798,928,131,1
"614c640a4877302738da8e79","2016AM-3240","NODE_47_length_2664_cov_2.106433","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",92.366,100,99,229,1,131
"614c640a487730932dda8e78","2016AM-3312","NODE_17_length_106805_cov_75.217945","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,37315,38189,875,1
"614c640a487730932dda8e78","2016AM-3312","NODE_45_length_5185_cov_3.755210","Col156_1__NC_009781","all","Col156_1",94.805,100,1600,1753,154,1
"614c640a487730932dda8e78","2016AM-3312","NODE_49_length_3692_cov_15.919288","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",91.603,100,1555,1685,1,131
"614c640a487730932dda8e78","2016AM-3312","NODE_52_length_2906_cov_1.663698","Col(MG828)_1__NC_008486","all","Col(MG828)_1",96.183,100,1774,2035,262,1
"614c640a487730932dda8e78","2016AM-3312","NODE_56_length_2200_cov_2.386007","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1320,1552,1,233
"614c640a4877300feeda8e7e","2016AM-3384","NODE_17_length_106804_cov_67.488196","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,34928,35802,1,875
"614c640a4877304addda8e7b","2016AM-3242","NODE_45_length_1059_cov_0.794792","ColRNAI_1__DQ298019","all","ColRNAI_1",90.226,100,763,894,130,1
"614c640a487730a991da8e7f","2016AM-3704","NODE_17_length_106804_cov_65.931278","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,63754,64628,1,875
"614c640a48773099f5da8e82","2016AM-2883","NODE_41_length_8258_cov_2.265629","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",92.366,100,3426,3556,131,1
"614c640a48773099f5da8e82","2016AM-2883","NODE_55_length_2112_cov_2.190263","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,1581,1813,1,233
"614c640a48773079ebda8e81","2016AM-3351","NODE_45_length_3566_cov_10.184021","Col(MG828)_1__NC_008486","all","Col(MG828)_1",94.275,100,1686,1947,262,1
"614c640a48773079ebda8e81","2016AM-3351","NODE_51_length_2200_cov_5.486435","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,867,1099,1,233
"614c640a487730c9a7da8e85","PNUnited States of AmericaS138349","NODE_35_length_31206_cov_44.021635","IncY_1__K02380","all","IncY_1",98.824,100,27312,28076,1,765
"614c640a48773046dada8e84","PNUnited States of AmericaS133928","NODE_66_length_22899_cov_46.934605","IncX1_1__EU370913","all","IncX1_1",97.861,100,7783,8156,1,374
"614c640a4877309334da8e89","2017AM-2685","NODE_18_length_133691_cov_50.243068","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,103943,104482,540,1
"614c640a4877309334da8e89","2017AM-2685","NODE_18_length_133691_cov_50.243068","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,117559,117978,1,420
"614c640a4877303594da8e90","2017AM-1236","NODE_42_length_22894_cov_127.546172","IncX1_1__EU370913","all","IncX1_1",97.861,100,7782,8155,1,374
"614c640a4877301025da8e93","2017AM-2390","NODE_43_length_2200_cov_2.641123","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,720,952,1,233
